n,Dataset,old_n,age,age(old),genotype,strain,name,shape,size,VoxelSizeX,VoxelSizeY,VoxelSizeZ,re-uCT scan,Comments,Phantom,Scaling Value,Arb Value,angle,center
426,EK,562,12,1 year,injected,ctsk,ctsk injected,"(2000, 620, 620)",768800000,0.020006239655147,0.020006239655147,0.020006239655147,,For OA paper ,LONDON AB,LONDON AB,LONDON AB,319,
427,EK,563,12,1 year,injected,ctsk,ctsk injected,"(2000, 664, 664)",881792000,0.020006239655147,0.020006239655147,0.020006239655147,,For OA paper ,LONDON AB,LONDON AB,LONDON AB,219,
428,EK,564,12,1 year,injected,ctsk,ctsk injected,"(2000, 600, 600)",720000000,0.020006239655147,0.020006239655147,0.020006239655147,,For OA paper ,LONDON AB,LONDON AB,LONDON AB,157,
429,EK,565,12,1 year,injected,ctsk,ctsk injected,"(2000, 620, 620)",768800000,0.020006239655147,0.020006239655147,0.020006239655147,,For OA paper ,LONDON AB,LONDON AB,LONDON AB,19,
430,EK,566,12,1 year,injected,ctsk,ctsk injected,"(2000, 630, 630)",793800000,0.020006239655147,0.020006239655147,0.020006239655147,,For OA paper ,LONDON AB,LONDON AB,LONDON AB,15,
431,EK,567,30,2.5 year,hom,spp1,spp1 -/- #1,"(2000, 670, 656)",879040000,0.021009381812863,0.021009381812863,0.021009381812863,567_573 scanned with phantom where is the tiff? ,Beck's,LONDON AB,LONDON AB,LONDON AB,38,
432,EK,568,30,2.5 year,hom,spp1,spp1 -/- #1,"(2000, 670, 670)",897800000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,7,
433,EK,569,30,2.5 year,hom,spp1,spp1 -/- #1,"(2000, 600, 600)",720000000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,270,
434,EK,570,30,2.5 year,hom,spp1,spp1 -/- #1,"(2000, 614, 614)",753992000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,297,
435,EK,571,12,1 year,hom,spp1,spp1 -/- #4,"(2000, 680, 680)",924800000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,178,
436,EK,572,12,1 year,hom,spp1,spp1 -/- #4,"(2000, 680, 680)",924800000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,0,
437,EK,573,12,1 year,hom,spp1,spp1 -/- #4,"(2000, 680, 680)",924800000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,165,
438,EK,574,12,1 year,wt,wt,wt #5,"(2000, 650, 650)",845000000,0.021009381812863,0.021009381812863,0.021009381812863,574_581 ,Beck's,LONDON AB,LONDON AB,LONDON AB,166,
439,EK,575,12,1 year,wt,wt,wt #5,"(2000, 640, 640)",819200000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,192,
440,EK,576,12,1 year,wt,wt,wt #5,"(2000, 664, 664)",881792000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,175,
441,EK,577,24,2 year ,wt,wt,wt #3,"(2000, 720, 720)",1036800000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,322,
442,EK,578,24,2 year ,wt,wt,wt #3,"(2000, 640, 640)",819200000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,341,
443,EK,579,24,2 year ,wt,wt,wt #3,"(2000, 654, 654)",855432000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,95,
444,EK,580,30,2.5 year,hom,spp1,spp1 -/- #2,"(2000, 654, 654)",855432000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,58,
445,EK,581,30,2.5 year,hom,spp1,spp1 -/- #2,"(2000, 650, 650)",845000000,0.021009381812863,0.021009381812863,0.021009381812863,,Beck's,LONDON AB,LONDON AB,LONDON AB,163,
446,EK,582,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 594, 580)",689040000,0.021009381812863,0.021009381812863,0.021009381812863,582_589 ,OA Paper,LONDON AB,LONDON AB,LONDON AB,160,
447,EK,583,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 630, 630)",793800000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,198,
448,EK,584,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 600, 600)",720000000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,186,
449,EK,585,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 584, 584)",682112000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,281,
450,EK,586,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 620, 620)",768800000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,349,
451,EK,587,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 600, 600)",720000000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,318,
452,EK,588,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 630, 630)",793800000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,234,
453,EK,589,12,1 year,hom,col11a2,Col11a2 -/-,"(2000, 614, 614)",753992000,0.021009381812863,0.021009381812863,0.021009381812863,,OA Paper,LONDON AB,LONDON AB,LONDON AB,190,
454,EK,590,24,2 year ,hom,il10,IL10 -/-,"(2000, 614, 614)",753992000,0.021009381812863,0.021009381812863,0.021009381812863,590_595 with phantom,this data was repeated in lower res with phantom. Use higher res for bmd,LONDON AB,LONDON AB,LONDON AB,255,
455,EK,591,24,2 year ,hom,il10,IL10 -/-,"(2000, 634, 634)",803912000,0.021009381812863,0.021009381812863,0.021009381812863,,EK Spine,LONDON AB,LONDON AB,LONDON AB,278,
456,EK,592,24,2 year ,hom,il10,IL10 -/-,"(2000, 614, 614)",753992000,0.021009381812863,0.021009381812863,0.021009381812863,,EK Spine,LONDON AB,LONDON AB,LONDON AB,193,
457,EK,593,24,2 year ,hom,il10,IL10 -/-,"(2000, 604, 604)",729632000,0.021009381812863,0.021009381812863,0.021009381812863,,EK Spine,LONDON AB,LONDON AB,LONDON AB,143,
458,EK,594,24,2 year ,hom,il10,IL10 -/-,"(2000, 620, 620)",768800000,0.021009381812863,0.021009381812863,0.021009381812863,,EK Spine,LONDON AB,LONDON AB,LONDON AB,83,
459,EK,595,24,2 year ,hom,il10,IL10 -/-,"(2000, 600, 600)",720000000,0.021009381812863,0.021009381812863,0.021009381812863,,EK Spine,LONDON AB,LONDON AB,LONDON AB,266,
460,EK,596,24,2 year ,hom,il1b,IL1b -/-,"(2000, 654, 654)",855432000,0.020056168730695,0.020056168730695,0.020056168730695,596_600 with phantom,EK Spine,LONDON AB,LONDON AB,LONDON AB,171,
461,EK,597,24,2 year ,hom,il1b,IL1b -/-,"(2000, 654, 654)",855432000,0.020056168730695,0.020056168730695,0.020056168730695,,EK Spine,LONDON AB,LONDON AB,LONDON AB,18,
462,EK,598,24,2 year ,hom,il1b,IL1b -/-,"(2000, 684, 684)",935712000,0.020056168730695,0.020056168730695,0.020056168730695,,EK Spine,LONDON AB,LONDON AB,LONDON AB,158,
463,EK,599,24,2 year ,hom,il1b,IL1b -/-,"(2000, 640, 640)",819200000,0.020056168730695,0.020056168730695,0.020056168730695,,EK Spine,LONDON AB,LONDON AB,LONDON AB,358,
464,EK,600,24,2 year ,hom,il1b,IL1b -/-,"(2000, 614, 614)",753992000,0.020056168730695,0.020056168730695,0.020056168730695,,EK Spine,LONDON AB,LONDON AB,LONDON AB,68,
465,EK,601,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
466,EK,602,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
467,EK,603,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
468,EK,604,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
469,EK,605,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
470,EK,606,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
471,EK,607,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,EK head,,,,,
472,EK,608,3,3 months ,injected,matrilin a,Matrilin A inj ,,,,,,high res only ,EK head,,,,,
473,EK,609,3,3 months ,injected,matrilin a,Matrilin A inj ,,,,,,high res only ,EK head,,,,,
474,EK,610,3,3 months ,injected,matrilin a,Matrilin A inj ,,,,,,high res only ,EK head,,,,,
475,EK,611,3,3 months ,injected,matrilin a,Matrilin A inj ,,,,,,high res only ,EK head,,,,,
476,EK,612,3,3 months ,injected,matrilin a,Matrilin A inj ,,,,,,high res only ,,,,,,
477,EK,613,3,3 months ,injected,vdra,VDRA inj,,,,,,high res only ,,,,,,
478,EK,614,3,3 months ,injected,vdra,VDRA inj,,,,,,high res only ,,,,,,
479,EK,615,3,3 months ,injected,vdra,VDRA inj,,,,,,high res only ,,,,,,
480,EK,616,3,3 months ,injected,vdra,VDRA inj,,,,,,high res only ,,,,,,
481,EK,617,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,,,,,,
482,EK,618,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,,,,,,
483,EK,619,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,,,,,,
484,EK,620,3,3 months ,injected,pleca,PlecA inj,,,,,,high res only ,,,,,,
485,EK,621,3,3 months ,injected,matrilin3 a,Matrilin3 A inj ,,,,,,high res only ,,scanned with phantom,0.750605,2.5,,
486,EK,622,10,10 months,het,irf6,irf6 +/-,"(2000, 650, 650)",845000000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,EK_622_627,LONDON AB,LONDON AB,LONDON AB,206,
487,EK,623,10,10 months,het,irf6,irf6 +/-,"(2000, 620, 620)",768800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,144,
488,EK,624,10,10 months,het,irf6,irf6 +/-,"(2000, 584, 584)",682112000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,266,
489,EK,625,10,10 months,het,irf6,irf6 +/-,"(2000, 630, 630)",793800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,241,
490,EK,626,10,10 months,het,irf6,irf6 +/-,"(2000, 630, 630)",793800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,33,
491,EK,627,10,10 months,het,irf6,irf6 +/-,"(2000, 600, 600)",720000000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,341,
492,EK,628,10,10 months,het,irf6,irf6 +/-,"(2000, 610, 610)",744200000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,"EK_628_634 named wrong!, 634 is not included. ",LONDON AB,LONDON AB,LONDON AB,323,
493,EK,629,10,10 months,het,irf6,irf6 +/-,"(2000, 624, 624)",778752000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,218,
494,EK,630,10,10 months,het,irf6,irf6 +/-,"(2000, 554, 554)",613832000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,146,
495,EK,631,10,10 months,het,irf6,irf6 +/-,"(2000, 604, 604)",729632000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,319,
496,EK,632,10,10 months,het,irf6,irf6 +/-,"(2000, 620, 620)",768800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,323,
497,EK,633,10,10 months,het,irf6,irf6 +/-,"(2000, 620, 620)",768800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,224,
498,EK,634,10,10 months,het,irf6,irf6 +/-,"(2000, 620, 620)",768800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,EK_634_639,LONDON AB,LONDON AB,LONDON AB,184,
499,EK,635,10,10 months,het,irf6,irf6 +/-,"(2000, 620, 620)",768800000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,139,
500,EK,636,10,10 months,het,irf6,irf6 +/-,"(2000, 614, 614)",753992000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,129,
501,EK,637,10,10 months,het,irf6,irf6 +/-,"(2000, 634, 634)",803912000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,257,
502,EK,638,10,10 months,het,irf6,irf6 +/-,"(2000, 640, 640)",819200000,0.020058142320549,0.020058142320549,0.020058142320549,low res scanned with.  Phantom at first. Position,,LONDON AB,LONDON AB,LONDON AB,341,
503,EK,639,10,10 months,het,irf6,irf6 +/-,,,,,,low res scanned with.  Phantom at first. Position,,scanned with phantom,0.750605,2.5,,
